PLAYER_ID,PLAYER_NAME,draft_year,macro_archetype,shot_style_subtype,hybrid_archetype_label,scarcity_tier,scarcity_wording,prototype_fit_ambiguity,ambiguity_band,identity_drift_class,drift_signal,realistic_comp_list,realistic_comp_similarity_mean,comp_salary_match_count,comp_salary_match_rate,comp_salary_anchor_support,detail_effective_comp_n,detail_same_macro_share,detail_anchor_std_weighted,comp_support_bucket,protected_price_cap_pct,fair_price_cap_pct,walk_away_max_cap_pct,anchor_band_width,anchor_band_relative_width,anchor_width_band,market_anchor_supported_flag,market_anchor_band_text,decision_card_band_text,decision_card_support_text,provisional_action_bucket,provisional_action_reason,decision_card_label,decision_status,supporting_shot_style_explanation,block2_market_context_interpretation,historical_year5_salary_cap_pct_observed,historical_year5_salary_observed_flag,holdout_for_case_study,holdout_reason
201954,Darren Collison,2009,High-Usage Primary Creators,Rim Pressure Drivers,High-Usage Primary Creators | Rim Pressure Drivers,scarce,Scarce offensive engine archetype; earlier disciplined offers can be justified when comp support is credible.,0.6066787716595325,low_ambiguity,role_shifting_materially,elevated_drift_risk,"Goran Dragic, Ryan Anderson, Marcus Thornton, Rudy Fernandez, D.J. Augustin",7.205108909536039,5,1.0,medium,4.99439647091227,0.6,0.0451851974909173,strong,0.0602990834539315,0.1041161118453666,0.1391468838937269,0.0788478004397953,0.7573064249354631,balanced,1,"Protected around 0.060 of cap, fair around 0.104, walk-away max around 0.139.","Protected around 0.060 of cap, fair around 0.104, walk-away max around 0.139.",Comp support strong; drift elevated_drift_risk; archetype scarce.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; role family is relatively scarce; prototype fit is relatively clear; market anchor band is balanced; role identity is still shifting materially.","Darren Collison — High-Usage Primary Creators | Protected 0.060, fair 0.104, walk-away 0.139",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the High-Usage Primary Creators market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.060 to 0.139 of cap, with a weighted midpoint near 0.129. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0.0323795565704937,1,False,
201971,DeJuan Blair,2009,Low-Usage Interior Bigs,Interior Finishers,Low-Usage Interior Bigs | Interior Finishers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,0.8870838283346035,medium_ambiguity,role_shifting_materially,elevated_drift_risk,"Taj Gibson, Jonas Valančiūnas, Jordan Hill, Jeremy Tyler, Harry Giles III",8.272064447887,3,0.6,medium,7.7183145131713315,0.6666666666666666,0.0315933925955942,moderate,0.0596465515772252,0.0870222252747982,0.1286661326880144,0.0690195811107892,0.7931259042484794,wide,1,"Protected around 0.060 of cap, fair around 0.087, walk-away max around 0.129.","Protected around 0.060 of cap, fair around 0.087, walk-away max around 0.129.",Comp support moderate; drift elevated_drift_risk; archetype replaceable.,wait_and_save_flexibility,Wait and save flexibility: comp support is usable but not airtight; archetype is fairly replaceable; prototype fit is only moderately clear; market anchor band is wide; role identity is still shifting materially.,"DeJuan Blair — Low-Usage Interior Bigs | Protected 0.060, fair 0.087, walk-away 0.129",provisional_block2_only,Big-oriented finishing maps concentrated near the basket and paint.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.060 to 0.129 of cap, with a weighted midpoint near 0.067. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0.0160364014383339,1,False,
201942,DeMar DeRozan,2009,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,selective_premium,"Valuable scoring frontcourt archetype, but price discipline still matters because replacement is not impossible.",0.9097251955805872,high_ambiguity,role_shifting_materially,elevated_drift_risk,"Gerald Henderson, Tobias Harris, Bojan Bogdanovic, PJ Hairston, Toney Douglas",7.052991219647997,4,0.8,medium,5.739027746668072,0.5,0.074173158539414,strong,0.0489358571428571,0.1029221014125894,0.1029221014125894,0.0539862442697322,0.5245349981080809,balanced,1,"Protected around 0.049 of cap, fair around 0.103, walk-away max around 0.103.","Protected around 0.049 of cap, fair around 0.103, walk-away max around 0.103.",Comp support strong; drift elevated_drift_risk; archetype selective_premium.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; frontcourt scoring archetype can justify a selective premium; prototype fit remains ambiguous; market anchor band is balanced; role identity is still shifting materially.","DeMar DeRozan — Scoring Bigs / Two-Way Forwards | Protected 0.049, fair 0.103, walk-away 0.103",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Scoring Bigs / Two-Way Forwards market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.049 to 0.102 of cap, with a weighted midpoint near 0.102. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0.1618977828524685,1,False,
201960,DeMarre Carroll,2009,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,replaceable_middle,Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,0.9449597837965668,high_ambiguity,role_shifting_materially,elevated_drift_risk,"Fred Jones, Chase Budinger, D.J. Augustin, James Ennis III, Jon Leuer",6.216882553475676,5,1.0,high,4.967281504154618,0.6,0.0242950962589338,strong,0.0305612909085404,0.050791962611977,0.0602990834539315,0.0297377925453911,0.5854822498703521,balanced,1,"Protected around 0.031 of cap, fair around 0.051, walk-away max around 0.060.","Protected around 0.031 of cap, fair around 0.051, walk-away max around 0.060.",Comp support strong; drift elevated_drift_risk; archetype replaceable_middle.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; wing archetype sits in the replaceable middle; prototype fit remains ambiguous; market anchor band is balanced; role identity is still shifting materially.","DeMarre Carroll — Perimeter Wings & Connectors | Protected 0.031, fair 0.051, walk-away 0.060",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.031 to 0.060 of cap, with a weighted midpoint near 0.058. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0.042604679698018,1,False,
201974,Derrick Brown,2009,Low-Usage Interior Bigs,Interior Finishers,Low-Usage Interior Bigs | Interior Finishers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,0.9240169565107434,high_ambiguity,insufficient_data,unresolved_drift,"Larry Sanders, Greg Monroe, Richaun Holmes, John Henson, Thomas Robinson",6.634466527213981,5,1.0,medium,4.952907697175652,0.8,0.0589249652390058,moderate,0.0436778449697636,0.0932185789562552,0.1303082119753991,0.0866303670056355,0.9293251192585616,wide,1,"Protected around 0.044 of cap, fair around 0.093, walk-away max around 0.130.","Protected around 0.044 of cap, fair around 0.093, walk-away max around 0.130.",Comp support moderate; drift unresolved_drift; archetype replaceable.,wait_and_save_flexibility,Wait and save flexibility: comp support is usable but not airtight; archetype is fairly replaceable; prototype fit remains ambiguous; market anchor band is wide; drift evidence is unresolved.,"Derrick Brown — Low-Usage Interior Bigs | Protected 0.044, fair 0.093, walk-away 0.130",provisional_block2_only,Big-oriented finishing maps concentrated near the basket and paint.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.044 to 0.130 of cap, with a weighted midpoint near 0.087. Comp-market support is medium, and the early-career drift class is insufficient_data.",,0,False,
201947,Earl Clark,2009,Low-Usage Interior Bigs,Rim Pressure Drivers,Low-Usage Interior Bigs | Rim Pressure Drivers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,0.8438639332297154,medium_ambiguity,role_shifting_materially,elevated_drift_risk,"Dante Cunningham, Cedi Osman, Kevin Seraphin, Omari Spellman, James Anderson",6.275916946685308,3,0.6,medium,7.77608525191988,0.6666666666666666,0.0143804759255012,moderate,0.0266368242624152,0.0412589581079169,0.061820201379529,0.0351833771171137,0.8527451668820181,wide,1,"Protected around 0.027 of cap, fair around 0.041, walk-away max around 0.062.","Protected around 0.027 of cap, fair around 0.041, walk-away max around 0.062.",Comp support moderate; drift elevated_drift_risk; archetype replaceable.,wait_and_save_flexibility,Wait and save flexibility: comp support is usable but not airtight; archetype is fairly replaceable; prototype fit is only moderately clear; market anchor band is wide; role identity is still shifting materially.,"Earl Clark — Low-Usage Interior Bigs | Protected 0.027, fair 0.041, walk-away 0.062",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.027 to 0.062 of cap, with a weighted midpoint near 0.037. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0.074328430954856,1,False,
201953,Eric Maynor,2009,Perimeter Wings & Connectors,Balanced Three-Level Scorers,Perimeter Wings & Connectors | Balanced Three-Level Scorers,replaceable_middle,Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,0.740045093784997,medium_ambiguity,role_shifting_materially,elevated_drift_risk,"Rudy Fernandez, Kendall Marshall, Alex Abrines, Marcus Morris Sr., James Jones",8.636237346658806,4,0.8,low,6.236360809808452,1.0,0.0122699078975883,strong,0.0375653469781545,0.0544397618317055,0.0577740102731777,0.0202086632950232,0.3712114567564797,narrow,1,"Protected around 0.038 of cap, fair around 0.054, walk-away max around 0.058.","Protected around 0.038 of cap, fair around 0.054, walk-away max around 0.058.",Comp support strong; drift elevated_drift_risk; archetype replaceable_middle.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; wing archetype sits in the replaceable middle; prototype fit is only moderately clear; market anchor band is narrow; role identity is still shifting materially.","Eric Maynor — Perimeter Wings & Connectors | Protected 0.038, fair 0.054, walk-away 0.058",provisional_block2_only,"Profiles with meaningful rim, midrange, and three-point balance.","This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.038 to 0.058 of cap, with a weighted midpoint near 0.052. Comp-market support is low, and the early-career drift class is role_shifting_materially.",0.0343564137084817,1,False,
201945,Gerald Henderson,2009,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,selective_premium,"Valuable scoring frontcourt archetype, but price discipline still matters because replacement is not impossible.",0.7963002763434499,medium_ambiguity,role_shifting_materially,elevated_drift_risk,"DeMar DeRozan, Cedi Osman, Sonny Weems, Bojan Bogdanovic, Frank Jackson",6.348422237944541,4,0.8,high,5.939692508774447,0.5,0.0596200889867693,moderate,0.0266870674471151,0.0729476102559841,0.1618977828524685,0.1352107154053534,1.85353180084829,very_wide,1,"Protected around 0.027 of cap, fair around 0.073, walk-away max around 0.162.","Protected around 0.027 of cap, fair around 0.073, walk-away max around 0.162.",Comp support moderate; drift elevated_drift_risk; archetype selective_premium.,wait_and_save_flexibility,Wait and save flexibility: comp support is usable but not airtight; frontcourt scoring archetype can justify a selective premium; prototype fit is only moderately clear; market anchor band is very wide; role identity is still shifting materially.,"Gerald Henderson — Scoring Bigs / Two-Way Forwards | Protected 0.027, fair 0.073, walk-away 0.162",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Scoring Bigs / Two-Way Forwards market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.027 to 0.162 of cap, with a weighted midpoint near 0.049. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0.1022512312752432,1,False,
201934,Hasheem Thabeet,2009,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,0.658433370633602,low_ambiguity,role_shifting_materially,elevated_drift_risk,"Kyrylo Fesenko, Aaron Gray, Julian Wright, Curtis Borchardt, Ryan Humphrey",10.65636867174674,1,0.2,very_low,25.158172102539663,1.0,0.0,weak,0.0430707738956653,0.0430707738956653,0.0430707738956653,0.0,0.0,narrow,1,"Protected around 0.043 of cap, fair around 0.043, walk-away max around 0.043.","Protected around 0.043 of cap, fair around 0.043, walk-away max around 0.043.",Comp support weak; drift elevated_drift_risk; archetype replaceable.,wait_and_save_flexibility,Wait and save flexibility: comp support is weak; archetype is fairly replaceable; prototype fit is relatively clear; market anchor band is narrow; role identity is still shifting materially.,"Hasheem Thabeet — Low-Usage Interior Bigs | Protected 0.043, fair 0.043, walk-away 0.043",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.043 to 0.043 of cap, with a weighted midpoint near 0.043. Comp-market support is very_low, and the early-career drift class is role_shifting_materially.",0.0204502462550486,1,False,
201935,James Harden,2009,High-Usage Primary Creators,Rim Pressure Drivers,High-Usage Primary Creators | Rim Pressure Drivers,scarce,Scarce offensive engine archetype; earlier disciplined offers can be justified when comp support is credible.,0.7941347735317056,medium_ambiguity,role_shifting_materially,elevated_drift_risk,"Kelly Oubre Jr., Danilo Gallinari, Kristaps Porziņģis, Andrew Wiggins, Goran Dragic",7.339055741979162,5,1.0,medium,4.984440639691772,0.4,0.0521516941013725,moderate,0.143164742532527,0.1861235565808192,0.25,0.106835257467473,0.5740018051991319,balanced,1,"Protected around 0.143 of cap, fair around 0.186, walk-away max around 0.250.","Protected around 0.143 of cap, fair around 0.186, walk-away max around 0.250.",Comp support moderate; drift elevated_drift_risk; archetype scarce.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is usable but not airtight; role family is relatively scarce; prototype fit is only moderately clear; market anchor band is balanced; role identity is still shifting materially.","James Harden — High-Usage Primary Creators | Protected 0.143, fair 0.186, walk-away 0.250",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the High-Usage Primary Creators market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.143 to 0.250 of cap, with a weighted midpoint near 0.163. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0.2329410862489135,1,False,
201949,James Johnson,2009,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,replaceable_middle,Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,0.8189857145231951,medium_ambiguity,role_shifting_materially,elevated_drift_risk,"Jeffery Taylor, James Ennis III, Elliot Williams, Rodions Kurucs, Harry Giles III",6.697592117403692,2,0.4,low,12.488739958492936,1.0,0.0139793012750192,weak,0.0025610243399667,0.0173246154423698,0.0305612909085404,0.0280002665685737,1.6162128770890398,very_wide,1,"Protected around 0.003 of cap, fair around 0.017, walk-away max around 0.031.","Protected around 0.003 of cap, fair around 0.017, walk-away max around 0.031.",Comp support weak; drift elevated_drift_risk; archetype replaceable_middle.,wait_and_save_flexibility,Wait and save flexibility: comp support is weak; wing archetype sits in the replaceable middle; prototype fit is only moderately clear; market anchor band is very wide; role identity is still shifting materially.,"James Johnson — Perimeter Wings & Connectors | Protected 0.003, fair 0.017, walk-away 0.031",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.003 to 0.031 of cap, with a weighted midpoint near 0.031. Comp-market support is low, and the early-career drift class is role_shifting_materially.",0.0086471991683566,1,False,
201965,Jeff Ayres,2009,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,0.8195275704799607,medium_ambiguity,role_shifting_materially,elevated_drift_risk,"Darrell Arthur, Patrick O'Bryant, Shawne Williams, Serge Ibaka, Chris McCullough",9.078356884449295,3,0.6,low,7.8595298841635,0.6666666666666666,0.0151803109570325,moderate,0.0152506719040727,0.0360591622393851,0.0517920370753221,0.0365413651712494,1.013372549496938,wide,1,"Protected around 0.015 of cap, fair around 0.036, walk-away max around 0.052.","Protected around 0.015 of cap, fair around 0.036, walk-away max around 0.052.",Comp support moderate; drift elevated_drift_risk; archetype replaceable.,wait_and_save_flexibility,Wait and save flexibility: comp support is usable but not airtight; archetype is fairly replaceable; prototype fit is only moderately clear; market anchor band is wide; role identity is still shifting materially.,"Jeff Ayres — Low-Usage Interior Bigs | Protected 0.015, fair 0.036, walk-away 0.052",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.015 to 0.052 of cap, with a weighted midpoint near 0.039. Comp-market support is low, and the early-career drift class is role_shifting_materially.",0.0298232757886126,1,False,
201952,Jeff Teague,2009,High-Usage Primary Creators,Rim Pressure Drivers,High-Usage Primary Creators | Rim Pressure Drivers,scarce,Scarce offensive engine archetype; earlier disciplined offers can be justified when comp support is credible.,0.876919072282085,medium_ambiguity,role_shifting_materially,elevated_drift_risk,"Reggie Jackson, Jimmy Butler III, Bobby Portis, Eric Bledsoe, Cedi Osman",6.098591140504357,5,1.0,high,4.972558750780108,0.4,0.0725662899746177,strong,0.1374381528312259,0.1635201815776531,0.2061365258067073,0.0686983729754814,0.4201216774142196,narrow,1,"Protected around 0.137 of cap, fair around 0.164, walk-away max around 0.206.","Protected around 0.137 of cap, fair around 0.164, walk-away max around 0.206.",Comp support strong; drift elevated_drift_risk; archetype scarce.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; role family is relatively scarce; prototype fit is only moderately clear; market anchor band is narrow; role identity is still shifting materially.","Jeff Teague — High-Usage Primary Creators | Protected 0.137, fair 0.164, walk-away 0.206",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the High-Usage Primary Creators market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.137 to 0.206 of cap, with a weighted midpoint near 0.199. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0.1363349750336576,1,False,
201966,Jermaine Taylor,2009,Fringe / Low-Opportunity Players,Midrange Shot Creators,Fringe / Low-Opportunity Players | Midrange Shot Creators,highly_replaceable,Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,0.9174647862144618,high_ambiguity,insufficient_data,unresolved_drift,"Maurice Harkless, Anthony Randolph, Joffrey Lauvergne, Tyreke Evans, Sam Young",7.653465424440054,3,0.6,medium,8.526317847271924,0.0,0.0841048258038286,weak,0.0153825699090753,0.0806422263439239,0.2010301300294824,0.1856475601204071,2.3021135270826383,very_wide,1,"Protected around 0.015 of cap, fair around 0.081, walk-away max around 0.201.","Protected around 0.015 of cap, fair around 0.081, walk-away max around 0.201.",Comp support weak; drift unresolved_drift; archetype highly_replaceable.,avoid_overcommitting,Avoid overcommitting: comp support is weak; archetype is highly replaceable; prototype fit remains ambiguous; market anchor band is very wide; drift evidence is unresolved.,"Jermaine Taylor — Fringe / Low-Opportunity Players | Protected 0.015, fair 0.081, walk-away 0.201",provisional_block2_only,Self-created midrange-heavy profiles with intermediate-area usage.,"This player sits in the Fringe / Low-Opportunity Players market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.015 to 0.201 of cap, with a weighted midpoint near 0.029. Comp-market support is medium, and the early-career drift class is insufficient_data.",,0,False,
201975,Jodie Meeks,2009,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,replaceable_middle,Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,0.7040325835940439,medium_ambiguity,role_shifting_materially,elevated_drift_risk,"Toney Douglas, Tony Snell, Doug McDermott, Bojan Bogdanovic, Terrence Ross",5.302748179669334,5,1.0,high,4.988542395657387,1.0,0.0301204828902594,strong,0.0489358571428571,0.0700563571910392,0.0991132471516656,0.0501773900088085,0.7162432079072848,balanced,1,"Protected around 0.049 of cap, fair around 0.070, walk-away max around 0.099.","Protected around 0.049 of cap, fair around 0.070, walk-away max around 0.099.",Comp support strong; drift elevated_drift_risk; archetype replaceable_middle.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; wing archetype sits in the replaceable middle; prototype fit is only moderately clear; market anchor band is balanced; role identity is still shifting materially.","Jodie Meeks — Perimeter Wings & Connectors | Protected 0.049, fair 0.070, walk-away 0.099",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.049 to 0.099 of cap, with a weighted midpoint near 0.072. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0.0264149014127711,1,False,
201972,Jon Brockman,2009,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,0.7775822605778006,medium_ambiguity,insufficient_data,unresolved_drift,"Etan Thomas, Leon Powe, Mason Plumlee, Luc Mbah a Moute, Miles Plumlee",9.218589285554696,5,1.0,low,4.9819056607475,0.8,0.0456902345790256,moderate,0.082595823857763,0.0953649446452273,0.1317145194013362,0.0491186955435731,0.5150602847440694,balanced,1,"Protected around 0.083 of cap, fair around 0.095, walk-away max around 0.132.","Protected around 0.083 of cap, fair around 0.095, walk-away max around 0.132.",Comp support moderate; drift unresolved_drift; archetype replaceable.,wait_and_save_flexibility,Wait and save flexibility: comp support is usable but not airtight; archetype is fairly replaceable; prototype fit is only moderately clear; market anchor band is balanced; drift evidence is unresolved.,"Jon Brockman — Low-Usage Interior Bigs | Protected 0.083, fair 0.095, walk-away 0.132",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.083 to 0.132 of cap, with a weighted midpoint near 0.112. Comp-market support is low, and the early-career drift class is insufficient_data.",,0,False,
201973,Jonas Jerebko,2009,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,replaceable_middle,Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,0.9503885688503132,high_ambiguity,role_shifting_materially,elevated_drift_risk,"Jabari Parker, Thaddeus Young, Chris Douglas-Roberts, Tony Allen, Zarko Cabarkapa",7.879376079902187,4,0.8,medium,6.109444354231003,0.5,0.0761969588881788,moderate,0.0426039536468984,0.0950271210416574,0.1963305814330169,0.1537266277861185,1.6177131970432816,very_wide,1,"Protected around 0.043 of cap, fair around 0.095, walk-away max around 0.196.","Protected around 0.043 of cap, fair around 0.095, walk-away max around 0.196.",Comp support moderate; drift elevated_drift_risk; archetype replaceable_middle.,wait_and_save_flexibility,Wait and save flexibility: comp support is usable but not airtight; wing archetype sits in the replaceable middle; prototype fit remains ambiguous; market anchor band is very wide; role identity is still shifting materially.,"Jonas Jerebko — Perimeter Wings & Connectors | Protected 0.043, fair 0.095, walk-away 0.196",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.043 to 0.196 of cap, with a weighted midpoint near 0.129. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0.0766884234564324,1,False,
201938,Jonny Flynn,2009,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,replaceable_middle,Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,0.9030592201276112,high_ambiguity,insufficient_data,unresolved_drift,"Dajuan Wagner, Luther Head, Mike Conley, Dan Dickau, Omri Casspi",11.579587985290624,5,1.0,low,4.99418010173113,0.8,0.0383904152611507,moderate,0.0153358925476603,0.041987255814215,0.0518155264891314,0.0364796339414711,0.8688263434716003,wide,1,"Protected around 0.015 of cap, fair around 0.042, walk-away max around 0.052.","Protected around 0.015 of cap, fair around 0.042, walk-away max around 0.052.",Comp support moderate; drift unresolved_drift; archetype replaceable_middle.,wait_and_save_flexibility,Wait and save flexibility: comp support is usable but not airtight; wing archetype sits in the replaceable middle; prototype fit remains ambiguous; market anchor band is wide; drift evidence is unresolved.,"Jonny Flynn — Perimeter Wings & Connectors | Protected 0.015, fair 0.042, walk-away 0.052",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.015 to 0.052 of cap, with a weighted midpoint near 0.016. Comp-market support is low, and the early-career drift class is insufficient_data.",,0,False,
201941,Jordan Hill,2009,Low-Usage Interior Bigs,Interior Finishers,Low-Usage Interior Bigs | Interior Finishers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,0.4986390225461269,low_ambiguity,role_shifting_materially,elevated_drift_risk,"Taj Gibson, James Johnson, Harry Giles III, DeJuan Blair, Serge Ibaka",8.173833414955563,4,0.8,medium,6.271667817574166,0.75,0.0491299125603816,strong,0.0086471991683566,0.0499454921726458,0.1286661326880144,0.1200189335196578,2.4029983147386003,very_wide,1,"Protected around 0.009 of cap, fair around 0.050, walk-away max around 0.129.","Protected around 0.009 of cap, fair around 0.050, walk-away max around 0.129.",Comp support strong; drift elevated_drift_risk; archetype replaceable.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; archetype is fairly replaceable; prototype fit is relatively clear; market anchor band is very wide; role identity is still shifting materially.","Jordan Hill — Low-Usage Interior Bigs | Protected 0.009, fair 0.050, walk-away 0.129",provisional_block2_only,Big-oriented finishing maps concentrated near the basket and paint.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.009 to 0.129 of cap, with a weighted midpoint near 0.039. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0.0596465515772252,1,False,
201950,Jrue Holiday,2009,High-Usage Primary Creators,Rim Pressure Drivers,High-Usage Primary Creators | Rim Pressure Drivers,scarce,Scarce offensive engine archetype; earlier disciplined offers can be justified when comp support is credible.,0.509503583070136,low_ambiguity,role_shifting_materially,elevated_drift_risk,"Toney Douglas, D.J. Augustin, Michael Beasley, Markieff Morris, Jodie Meeks",6.1981688727205775,5,1.0,high,4.989855656502137,0.2,0.0360815215783777,moderate,0.0272669950067315,0.0647027362773074,0.0990627799600303,0.0717957849532988,1.1096251732784768,wide,1,"Protected around 0.027 of cap, fair around 0.065, walk-away max around 0.099.","Protected around 0.027 of cap, fair around 0.065, walk-away max around 0.099.",Comp support moderate; drift elevated_drift_risk; archetype scarce.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is usable but not airtight; role family is relatively scarce; prototype fit is relatively clear; market anchor band is wide; role identity is still shifting materially.","Jrue Holiday — High-Usage Primary Creators | Protected 0.027, fair 0.065, walk-away 0.099",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the High-Usage Primary Creators market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.027 to 0.099 of cap, with a weighted midpoint near 0.060. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0.1874605906712793,1,False,
