PLAYER_ID,PLAYER_NAME,draft_year,hybrid_archetype_label,macro_archetype,shot_style_subtype,staged_extension_stance,staged_extension_stance_label,staged_band_text,staged_extension_reason,deliverable3_framework_status,forecast_support_status,forecast_outlook_bucket,forecast_confidence_band,forecast_uncertainty_band,comp_support_bucket,scarcity_tier,identity_drift_class,block1_support_note,card_title,card_market_text,card_forecast_text,card_reason_text,card_status_text
203100,Tony Wroten,2012,High-Usage Primary Creators | Balanced Three-Level Scorers,High-Usage Primary Creators,Balanced Three-Level Scorers,wait_and_save_flexibility,Wait and save flexibility,"Protected 1.5%, fair 3.9%, walk-away 8.5%; open 1.5%, target 2.7%, hard max 3.9%.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,moderate,scarce,role_shifting_materially,No official Block 1 support merged; remain Block 2-only.,Tony Wroten — Wait and save flexibility,"Protected 1.5%, fair 3.9%, walk-away 8.5%. Open at 1.5%, target 2.7%, hard max 3.9%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203101,Miles Plumlee,2012,Low-Usage Interior Bigs | Arc-Heavy Spacers,Low-Usage Interior Bigs,Arc-Heavy Spacers,wait_and_save_flexibility,Wait and save flexibility,"Protected 5.2%, fair 8.1%, walk-away 9.0%; open 5.2%, target 6.7%, hard max 8.1%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,downside_leaning,high_confidence,low_uncertainty,moderate,replaceable,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Miles Plumlee — Wait and save flexibility,"Protected 5.2%, fair 8.1%, walk-away 9.0%. Open at 5.2%, target 6.7%, hard max 8.1%.","Forecast support status: classification_or_truth_only. Outlook downside_leaning, confidence high_confidence, uncertainty low_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203102,Arnett Moultrie,2012,Fringe / Low-Opportunity Players | Midrange Shot Creators,Fringe / Low-Opportunity Players,Midrange Shot Creators,avoid_overcommitting,Avoid overcommitting,"Protected 5.2%, fair 6.7%, walk-away 9.1%; open 5.2%, target 5.2%, hard max 6.2%.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,moderate,highly_replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Arnett Moultrie — Avoid overcommitting,"Protected 5.2%, fair 6.7%, walk-away 9.1%. Open at 5.2%, target 5.2%, hard max 6.2%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203103,Perry Jones III,2012,Perimeter Wings & Connectors | Midrange Shot Creators,Perimeter Wings & Connectors,Midrange Shot Creators,wait_and_save_flexibility,Wait and save flexibility,"Protected 3.3%, fair 6.5%, walk-away 12.3%; open 3.3%, target 4.9%, hard max 6.5%.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,moderate,replaceable_middle,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Perry Jones III — Wait and save flexibility,"Protected 3.3%, fair 6.5%, walk-away 12.3%. Open at 3.3%, target 4.9%, hard max 6.5%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203104,Marquis Teague,2012,Fringe / Low-Opportunity Players | Midrange Shot Creators,Fringe / Low-Opportunity Players,Midrange Shot Creators,avoid_overcommitting,Avoid overcommitting,"Protected 0.1%, fair 1.3%, walk-away 2.7%; open 0.1%, target 0.1%, hard max 0.7%.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,weak,highly_replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Marquis Teague — Avoid overcommitting,"Protected 0.1%, fair 1.3%, walk-away 2.7%. Open at 0.1%, target 0.1%, hard max 0.7%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203105,Festus Ezeli,2012,Low-Usage Interior Bigs | Interior Finishers,Low-Usage Interior Bigs,Interior Finishers,wait_and_save_flexibility,Wait and save flexibility,"Protected 12.7%, fair 14.3%, walk-away 14.3%; open 12.7%, target 13.5%, hard max 14.3%.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,moderate,replaceable,role_shifting_materially,No official Block 1 support merged; remain Block 2-only.,Festus Ezeli — Wait and save flexibility,"Protected 12.7%, fair 14.3%, walk-away 14.3%. Open at 12.7%, target 13.5%, hard max 14.3%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203106,Jeffery Taylor,2012,Perimeter Wings & Connectors | Rim Pressure Drivers,Perimeter Wings & Connectors,Rim Pressure Drivers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 0.9%, fair 5.5%, walk-away 6.3%; open 2.7%, target 5.5%, hard max 6.3%.","Remain offer_now_disciplined_band: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,strong,replaceable_middle,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Jeffery Taylor — Offer now at disciplined price,"Protected 0.9%, fair 5.5%, walk-away 6.3%. Open at 2.7%, target 5.5%, hard max 6.3%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain offer_now_disciplined_band: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203108,Bernard James,2012,Low-Usage Interior Bigs | Interior Finishers,Low-Usage Interior Bigs,Interior Finishers,wait_and_save_flexibility,Wait and save flexibility,"Protected 3.5%, fair 4.8%, walk-away 7.1%; open 3.5%, target 4.2%, hard max 4.8%.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,moderate,replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Bernard James — Wait and save flexibility,"Protected 3.5%, fair 4.8%, walk-away 7.1%. Open at 3.5%, target 4.2%, hard max 4.8%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203109,Jae Crowder,2012,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 6.7%, fair 15.8%, walk-away 23.4%; open 10.3%, target 15.8%, hard max 23.4%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,neutral_leaning,low_confidence,high_uncertainty,strong,selective_premium,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Jae Crowder — Offer now at disciplined price,"Protected 6.7%, fair 15.8%, walk-away 23.4%. Open at 10.3%, target 15.8%, hard max 23.4%.","Forecast support status: classification_or_truth_only. Outlook neutral_leaning, confidence low_confidence, uncertainty high_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203110,Draymond Green,2012,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 14.3%, fair 18.5%, walk-away 21.9%; open 16.0%, target 18.5%, hard max 21.9%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,neutral_leaning,high_confidence,low_uncertainty,moderate,selective_premium,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Draymond Green — Offer now at disciplined price,"Protected 14.3%, fair 18.5%, walk-away 21.9%. Open at 16.0%, target 18.5%, hard max 21.9%.","Forecast support status: classification_or_truth_only. Outlook neutral_leaning, confidence high_confidence, uncertainty low_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203111,Orlando Johnson,2012,Fringe / Low-Opportunity Players | Balanced Three-Level Scorers,Fringe / Low-Opportunity Players,Balanced Three-Level Scorers,wait_and_save_flexibility,Wait and save flexibility,"Protected 2.5%, fair 2.5%, walk-away 2.5%; open 2.5%, target 2.5%, hard max 2.5%.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,weak,highly_replaceable,role_shifting_materially,No official Block 1 support merged; remain Block 2-only.,Orlando Johnson — Wait and save flexibility,"Protected 2.5%, fair 2.5%, walk-away 2.5%. Open at 2.5%, target 2.5%, hard max 2.5%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203112,Quincy Acy,2012,Low-Usage Interior Bigs | Rim Pressure Drivers,Low-Usage Interior Bigs,Rim Pressure Drivers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 1.6%, fair 3.0%, walk-away 3.9%; open 2.1%, target 3.0%, hard max 3.9%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,downside_leaning,high_confidence,low_uncertainty,strong,replaceable,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Quincy Acy — Offer now at disciplined price,"Protected 1.6%, fair 3.0%, walk-away 3.9%. Open at 2.1%, target 3.0%, hard max 3.9%.","Forecast support status: classification_or_truth_only. Outlook downside_leaning, confidence high_confidence, uncertainty low_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203113,Quincy Miller,2012,Fringe / Low-Opportunity Players | Balanced Three-Level Scorers,Fringe / Low-Opportunity Players,Balanced Three-Level Scorers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 5.0%, fair 7.0%, walk-away 10.4%; open 5.8%, target 7.0%, hard max 10.4%.","Remain offer_now_disciplined_band: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,strong,highly_replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Quincy Miller — Offer now at disciplined price,"Protected 5.0%, fair 7.0%, walk-away 10.4%. Open at 5.8%, target 7.0%, hard max 10.4%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain offer_now_disciplined_band: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203114,Khris Middleton,2012,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 9.9%, fair 13.6%, walk-away 17.9%; open 11.4%, target 13.6%, hard max 17.9%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,neutral_leaning,high_confidence,low_uncertainty,strong,selective_premium,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Khris Middleton — Offer now at disciplined price,"Protected 9.9%, fair 13.6%, walk-away 17.9%. Open at 11.4%, target 13.6%, hard max 17.9%.","Forecast support status: classification_or_truth_only. Outlook neutral_leaning, confidence high_confidence, uncertainty low_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203115,Will Barton,2012,Perimeter Wings & Connectors | Rim Pressure Drivers,Perimeter Wings & Connectors,Rim Pressure Drivers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 5.8%, fair 8.5%, walk-away 12.3%; open 6.9%, target 8.5%, hard max 12.3%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,neutral_leaning,medium_confidence,medium_uncertainty,strong,replaceable_middle,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Will Barton — Offer now at disciplined price,"Protected 5.8%, fair 8.5%, walk-away 12.3%. Open at 6.9%, target 8.5%, hard max 12.3%.","Forecast support status: classification_or_truth_only. Outlook neutral_leaning, confidence medium_confidence, uncertainty medium_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203116,Tyshawn Taylor,2012,Fringe / Low-Opportunity Players | Midrange Shot Creators,Fringe / Low-Opportunity Players,Midrange Shot Creators,wait_and_save_flexibility,Wait and save flexibility,"Protected 3.1%, fair 3.3%, walk-away 3.4%; open 3.1%, target 3.2%, hard max 3.3%.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,weak,highly_replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Tyshawn Taylor — Wait and save flexibility,"Protected 3.1%, fair 3.3%, walk-away 3.4%. Open at 3.1%, target 3.2%, hard max 3.3%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203117,Doron Lamb,2012,Perimeter Wings & Connectors | Rim Pressure Drivers,Perimeter Wings & Connectors,Rim Pressure Drivers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 1.5%, fair 4.0%, walk-away 10.6%; open 2.5%, target 4.0%, hard max 10.6%.","Remain offer_now_disciplined_band: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,strong,replaceable_middle,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Doron Lamb — Offer now at disciplined price,"Protected 1.5%, fair 4.0%, walk-away 10.6%. Open at 2.5%, target 4.0%, hard max 10.6%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain offer_now_disciplined_band: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203118,Mike Scott,2012,Perimeter Wings & Connectors | Rim Pressure Drivers,Perimeter Wings & Connectors,Rim Pressure Drivers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 5.8%, fair 9.3%, walk-away 13.8%; open 7.2%, target 9.3%, hard max 13.8%.","Forecast support is neutral or mixed, so the existing market band is retained without additional premium or discount.",forecast_adjusted_supported_subset,test_prediction_available,neutral_leaning,low_confidence,high_uncertainty,strong,replaceable_middle,role_shifting_materially,Forecast-adjustment support available from Block 1 handoff.,Mike Scott — Offer now at disciplined price,"Protected 5.8%, fair 9.3%, walk-away 13.8%. Open at 7.2%, target 9.3%, hard max 13.8%.","Forecast support status: test_prediction_available. Outlook neutral_leaning, confidence low_confidence, uncertainty high_uncertainty.","Forecast support is neutral or mixed, so the existing market band is retained without additional premium or discount.","Status: forecast_adjusted_supported_subset. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203119,Kim English,2012,Fringe / Low-Opportunity Players | Midrange Shot Creators,Fringe / Low-Opportunity Players,Midrange Shot Creators,avoid_overcommitting,Avoid overcommitting,"Protected 1.5%, fair 2.8%, walk-away 3.8%; open 1.5%, target 1.5%, hard max 2.0%.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,moderate,highly_replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Kim English — Avoid overcommitting,"Protected 1.5%, fair 2.8%, walk-away 3.8%. Open at 1.5%, target 1.5%, hard max 2.0%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203120,Justin Hamilton,2012,Low-Usage Interior Bigs | Midrange Shot Creators,Low-Usage Interior Bigs,Midrange Shot Creators,wait_and_save_flexibility,Wait and save flexibility,"Protected 3.2%, fair 9.1%, walk-away 15.0%; open 3.2%, target 6.1%, hard max 9.1%.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,moderate,replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Justin Hamilton — Wait and save flexibility,"Protected 3.2%, fair 9.1%, walk-away 15.0%. Open at 3.2%, target 6.1%, hard max 9.1%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203121,Darius Miller,2012,Perimeter Wings & Connectors | Balanced Three-Level Scorers,Perimeter Wings & Connectors,Balanced Three-Level Scorers,wait_and_save_flexibility,Wait and save flexibility,"Protected 4.3%, fair 7.3%, walk-away 18.7%; open 4.3%, target 5.8%, hard max 7.3%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,downside_leaning,medium_confidence,medium_uncertainty,moderate,replaceable_middle,insufficient_data,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Darius Miller — Wait and save flexibility,"Protected 4.3%, fair 7.3%, walk-away 18.7%. Open at 4.3%, target 5.8%, hard max 7.3%.","Forecast support status: classification_or_truth_only. Outlook downside_leaning, confidence medium_confidence, uncertainty medium_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203122,Kevin Murphy,2012,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,Fringe / Low-Opportunity Players,Arc-Heavy Spacers,wait_and_save_flexibility,Wait and save flexibility,"Protected 0.1%, fair 0.1%, walk-away 0.1%; open 0.1%, target 0.1%, hard max 0.1%.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,weak,highly_replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Kevin Murphy — Wait and save flexibility,"Protected 0.1%, fair 0.1%, walk-away 0.1%. Open at 0.1%, target 0.1%, hard max 0.1%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203123,Kostas Papanikolaou,2012,Perimeter Wings & Connectors | Rim Pressure Drivers,Perimeter Wings & Connectors,Rim Pressure Drivers,wait_and_save_flexibility,Wait and save flexibility,"Protected 6.4%, fair 9.1%, walk-away 12.3%; open 6.4%, target 7.8%, hard max 9.1%.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,moderate,replaceable_middle,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Kostas Papanikolaou — Wait and save flexibility,"Protected 6.4%, fair 9.1%, walk-away 12.3%. Open at 6.4%, target 7.8%, hard max 9.1%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203124,Kyle O'Quinn,2012,Low-Usage Interior Bigs | Interior Finishers,Low-Usage Interior Bigs,Interior Finishers,wait_and_save_flexibility,Wait and save flexibility,"Protected 3.3%, fair 5.0%, walk-away 5.1%; open 3.3%, target 4.2%, hard max 5.0%.","Forecast support leans negative with medium_confidence and medium_uncertainty, so the stance is pulled one step more cautious inside the existing band rather than discounted beyond it.",forecast_adjusted_supported_subset,test_prediction_available,downside_leaning,medium_confidence,medium_uncertainty,strong,replaceable,role_shifting_materially,Forecast-adjustment support available from Block 1 handoff.,Kyle O'Quinn — Wait and save flexibility,"Protected 3.3%, fair 5.0%, walk-away 5.1%. Open at 3.3%, target 4.2%, hard max 5.0%.","Forecast support status: test_prediction_available. Outlook downside_leaning, confidence medium_confidence, uncertainty medium_uncertainty.","Forecast support leans negative with medium_confidence and medium_uncertainty, so the stance is pulled one step more cautious inside the existing band rather than discounted beyond it.","Status: forecast_adjusted_supported_subset. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203126,Kris Joseph,2012,Fringe / Low-Opportunity Players | No Shot Subtype,Fringe / Low-Opportunity Players,,avoid_overcommitting,Avoid overcommitting,"Protected N/A, fair N/A, walk-away N/A; open N/A, target N/A, hard max N/A.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,insufficient,highly_replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Kris Joseph — Avoid overcommitting,"Protected N/A, fair N/A, walk-away N/A. Open at N/A, target N/A, hard max N/A.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203128,Furkan Aldemir,2012,Low-Usage Interior Bigs | Interior Finishers,Low-Usage Interior Bigs,Interior Finishers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 4.0%, fair 7.6%, walk-away 7.6%; open 5.5%, target 7.6%, hard max 7.6%.","Remain offer_now_disciplined_band: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,strong,replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Furkan Aldemir — Offer now at disciplined price,"Protected 4.0%, fair 7.6%, walk-away 7.6%. Open at 5.5%, target 7.6%, hard max 7.6%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain offer_now_disciplined_band: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
203129,Tornike Shengelia,2012,Fringe / Low-Opportunity Players | No Shot Subtype,Fringe / Low-Opportunity Players,,avoid_overcommitting,Avoid overcommitting,"Protected N/A, fair N/A, walk-away N/A; open N/A, target N/A, hard max N/A.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,insufficient,highly_replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Tornike Shengelia — Avoid overcommitting,"Protected N/A, fair N/A, walk-away N/A. Open at N/A, target N/A, hard max N/A.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
